"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*06c5x*","Tom Lockyer","LUT","D","579","W (Thu)","29","@WHU Sat 7:00AM","0","0","38%","147.54","10%","0%"
"*05mxa*","Joel Veltman","BHA","D","844","W (Thu)","32","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","33%","151.78","10%","-0.1%"
"*062ds*","Matt Turner","NOT","G","833","W (Thu)","29","CHE Sat 9:30AM","0","0","11%","292.31","10%","0%"
"*06fso*","Wataru Endo","LIV","M","415","W (Thu)","31","@AVL Mon 12:00PM","0","0","0%","1188.6","10%","-0.7%"
"*045ob*","Caoimhin Kelleher","LIV","G","545","W (Thu)","25","@AVL Mon 12:00PM","0","0","1%","1125.32","10%","-1.3%"
"*06c6i*","Anel Ahmedhodzic","SHU","D","232","W (Thu)","25","@EVE Sat 7:00AM","0","0","21%","193.7","10%","0%"
"*05uhs*","James Mcatee","SHU","M","617","W (Thu)","21","@EVE Sat 7:00AM","0","0","0%","1147.8","9%","-0.4%"
"*05o8o*","Jayden Bogle","SHU","D","300","W (Thu)","23","@EVE Sat 7:00AM","0","0","0%","1136.66","9%","+0.9%"
"*06dwm*","Jacob Bruun Larsen","BUR","F","312","W (Thu)","25","@TOT Sat 7:00AM","0","0","0%","1139.13","8%","-0.3%"
"*02oph*","James Shea","LUT","G","788","W (Thu)","32","@WHU Sat 7:00AM","0","0","8%","335.43","8%","0%"
"*062ot*","Cheick Doucoure","CRY","M","395","W (Thu)","24","@WOL Sat 7:00AM","0","0","23%","179.62","8%","+0.1%"
"*02m6x*","Tim Ream","FUL","D","740","W (Thu)","36","MCI Sat 4:30AM","0","0","10%","306.94","8%","-0.1%"
"*061va*","Boubacar Kamara","AVL","M","539","W (Thu)","24","LIV Mon 12:00PM","0","0","3%","389.9","7%","-0.2%"
"*0554g*","Calvin Bassey","FUL","D","278","W (Thu)","24","MCI Sat 4:30AM","0","0","7%","343.34","7%","+0.1%"
"*0635j*","Chris Richards","CRY","D","745","W (Thu)","24","@WOL Sat 7:00AM","0","0","0%","1140.6","7%","+0.9%"
"*0328q*","Tom Cairney","FUL","M","323","W (Thu)","33","MCI Sat 4:30AM","0","0","0%","1180.6","7%","-0.1%"
"*058vb*","Cameron Archer","SHU","F","256","W (Thu)","22","@EVE Sat 7:00AM","0","0","1%","1152.78","6%","+0.2%"
"*04f6h*","Matz Sels","NOT","G","783","W (Thu)","32","CHE Sat 9:30AM","0","0","0%","-","6%","+1.6%"
"*06fy7*","Nicolas Dominguez","NOT","M","392","W (Thu)","25","CHE Sat 9:30AM","0","0","0%","-","6%","0%"
"*05opn*","Carlos Vin?cius","FUL","F","243","W (Thu)","29","MCI Sat 4:30AM","0","0","28%","152.84","6%","0%"
"*061v9*","Diego Carlos","AVL","D","770","W (Thu)","31","LIV Mon 12:00PM","0","0","6%","346.01","6%","-0.2%"
"*06fvn*","Beto","EVE","F","457","W (Thu)","26","SHU Sat 7:00AM","0","0","0%","-","6%","-0.7%"
"*062h9*","Luis Sinisterra","BOU","F","792","W (Thu)","24","BRF Sat 7:00AM","0","0","0%","-","5%","-0.5%"
"*061z3*","Fabio Vieira","ARS","M","847","W (Thu)","23","@MUN Sun 8:30AM","0","0","3%","377.16","5%","0%"
"*04azm*","Connor Roberts","BUR","D","748","W (Thu)","28","@TOT Sat 7:00AM","0","0","24%","159.05","5%","0%"
"*06f8y*","Alex Scott","BOU","M","781","W (Thu)","20","BRF Sat 7:00AM","0","0","1%","1095.59","5%","-1.6%"
"*03amm*","Reece Burke","LUT","D","317","W (Thu)","27","@WHU Sat 7:00AM","0","0","0%","1205.84","5%","+1.6%"
"*04ml6*","Konstantinos Mavropanos","WHU","D","603","W (Thu)","26","LUT Sat 7:00AM","0","0","0%","-","5%","-0.5%"
"*03sbh*","Enes Unal","BOU","F","840","W (Thu)","26","BRF Sat 7:00AM","0","0","0%","-","5%","+1.3%"
"*062p3*","Keane Lewis-Potter","BRF","F","575","W (Thu)","23","@BOU Sat 7:00AM","0","0","2%","1102.45","5%","-0.4%"
"*06ime*","Radu Dragusin","TOT","D","399","W (Thu)","22","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","5%","-0.2%"
"*06clx*","Jordan Beyer","BUR","D","295","W (Thu)","23","@TOT Sat 7:00AM","0","0","19%","210.27","4%","0%"
"*04fyg*","Zanka","BRF","D","535","W (Thu)","34","@BOU Sat 7:00AM","0","0","0%","1211.6","4%","-0.6%"
"*06ab3*","Lewis Miley","NEW","M","626","W (Thu)","18","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1154.7","4%","-0.2%"
"*063q8*","Mikkel Damsgaard","BRF","M","372","W (Thu)","23","@BOU Sat 7:00AM","0","0","4%","377.11","4%","-0.4%"
"*06c6m*","Oliver Arblaster","SHU","M","255","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","4%","0%"
"*05afe*","Teden Mengi","LUT","D","621","W (Thu)","22","@WHU Sat 7:00AM","0","0","0%","1125.7","4%","+0.1%"
"*052cb*","Ian Maatsen","CHE","D","586","W (Thu)","22","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","17%","241.14","4%","0%"
"*05re5*","Carney Chukwuemeka","CHE","M","347","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","23%","170.44","4%","-0.1%"
"*05ye7*","Oscar Bobb","MCI","M","299","W (Thu)","20","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","4%","-0.7%"
"*062cl*","Issa Kabore","LUT","D","537","W (Thu)","22","@WHU Sat 7:00AM","0","0","5%","354.63","4%","-0.2%"
"*062ir*","Clement Lenglet","AVL","D","573","W (Thu)","28","LIV Mon 12:00PM","0","0","0%","-","4%","-0.1%"
"*06j20*","Valentin Barco","BHA","D","275","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","4%","-0.3%"
"*06c5y*","Amari'i Bell","LUT","D","284","W (Thu)","30","@WHU Sat 7:00AM","0","0","15%","251.29","4%","0%"
"*05opl*","Wesley Fofana","CHE","D","429","W (Thu)","23","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","1%","1115.34","3%","-0.1%"
"*06c5z*","Gabriel Osho","LUT","D","693","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1146.19","3%","-0.1%"
"*05ue3*","Albert Sambi Lokonga","LUT","M","762","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","1097.8","3%","+0.3%"
"*062h7*","Tyler Adams","BOU","M","221","W (Thu)","25","BRF Sat 7:00AM","0","0","0%","1151.6","3%","-0.2%"
"*066si*","Alfie Gilchrist","CHE","D","453","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1095.6","3%","+1.9%"
"*06ftl*","Nicolo Zaniolo","AVL","M","881","W (Thu)","24","LIV Mon 12:00PM","0","0","0%","-","3%","0%"
"*06jgv*","Lorenz Assignon","BUR","D","260","W (Thu)","23","@TOT Sat 7:00AM","0","0","0%","-","3%","+0.1%"
"*05n03*","Kalvin Phillips","WHU","M","716","W (Thu)","28","LUT Sat 7:00AM","0","0","1%","1124.56","3%","-0.1%"
"*068se*","Jhon Duran","AVL","F","402","W (Thu)","20","LIV Mon 12:00PM","0","0","1%","1066.13","3%","0%"
"*06fxf*","Sofyan Amrabat","MUN","M","248","W (Thu)","27","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","3%","0%"
"*05unu*","Romeo Lavia","CHE","M","569","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","3%","-0.1%"
"*037mt*","Harrison Reed","FUL","M","741","W (Thu)","29","MCI Sat 4:30AM","0","0","4%","398.16","3%","0%"
"*061y0*","Scott McKenna","NOT","D","615","W (Thu)","27","CHE Sat 9:30AM","0","0","0%","1182.8","2%","+0.1%"
"*05oh2*","Thiago Alc?ntara","LIV","M","238","W (Thu)","33","@AVL Mon 12:00PM","0","0","7%","339.31","2%","-0.1%"
"*06dqv*","Luca Koleosho","BUR","F","558","W (Thu)","19","@TOT Sat 7:00AM","0","0","0%","1155.71","2%","-0.1%"
"*06jfd*","Ivo Grbic","SHU","G","468","W (Thu)","28","@EVE Sat 7:00AM","0","0","0%","-","2%","-0.7%"
"*06fwi*","Carlos Baleba","BHA","M","269","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","2%","-0.3%"
"*02t1k*","Nathaniel Clyne","CRY","D","351","W (Thu)","33","@WOL Sat 7:00AM","0","0","0%","1118.6","2%","-0.2%"
"*05ue7*","Frank Onyeka","BRF","M","690","W (Thu)","26","@BOU Sat 7:00AM","0","0","0%","-","2%","-0.1%"
"*06fun*","Gonzalo Montiel","NOT","D","630","W (Thu)","27","CHE Sat 9:30AM","0","0","0%","-","2%","+1.2%"
"*05osa*","Robin Olsen","AVL","G","683","W (Thu)","34","LIV Mon 12:00PM","0","0","0%","1210.27","2%","+0.8%"
"*062og*","Aaron Hickey","BRF","D","502","W (Thu)","21","@BOU Sat 7:00AM","0","0","7%","338.51","2%","0%"
"*06c63*","Jordan Clark","LUT","M","350","W (Thu)","30","@WHU Sat 7:00AM","0","0","2%","1115.66","2%","-0.3%"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","897","W (Thu)","26","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","2%","391.43","2%","-0.1%"
"*067ys*","Jack Hinshelwood","BHA","M","507","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","2%","-0.1%"
"*05yct*","Nathan Patterson","EVE","D","704","W (Thu)","22","SHU Sat 7:00AM","0","0","3%","380.31","2%","0%"
"*04sjv*","Ryan Giles","LUT","M","454","W (Thu)","24","@WHU Sat 7:00AM","0","0","10%","305.01","2%","0%"
"*02m7x*","Romelu Lukaku","CHE","F","583","W (Thu)","30","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","7%","334.49","2%","-0.1%"
"*061y6*","Ryan Yates","NOT","M","878","W (Thu)","26","CHE Sat 9:30AM","0","0","0%","1174.53","2%","0%"
"*059iq*","Folarin Balogun","ARS","F","272","W (Thu)","22","@MUN Sun 8:30AM","0","0","6%","355.2","2%","-0.1%"
"*06exa*","Matheus Franca","CRY","F","433","W (Thu)","20","@WOL Sat 7:00AM","0","0","9%","312.1","2%","0%"
"*06c4i*","Vitinho","BUR","D","888","W (Thu)","24","@TOT Sat 7:00AM","0","0","3%","385.29","2%","0%"
"*05r34*","Amad Diallo","MUN","F","383","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","1%","1117.45","1%","-0.1%"
"*06f80*","Jacob Brown","LUT","F","311","W (Thu)","26","@WHU Sat 7:00AM","0","0","0%","1115.6","1%","0%"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","285","W (Thu)","25","CRY Sat 7:00AM","0","0","0%","-","1%","-0.1%"
"*068yt*","Sasa Lukic","FUL","M","585","W (Thu)","27","MCI Sat 4:30AM","0","0","0%","1234.2","1%","-0.1%"
"*05o8k*","F?bio Silva","WOL","F","794","W (Thu)","21","CRY Sat 7:00AM","0","0","1%","1136.11","1%","0%"
"*05raa*","Hugo Bueno","WOL","D","313","W (Thu)","21","CRY Sat 7:00AM","0","0","1%","1150.4","1%","-0.1%"
"*06492*","Sasa Kalajdzic","WOL","F","538","W (Thu)","26","CRY Sat 7:00AM","0","0","5%","372.73","1%","0%"
"*06dn3*","Benie Traore","SHU","F","824","W (Thu)","21","@EVE Sat 7:00AM","0","0","6%","362.9","1%","0%"
"*06eo0*","Lesley Ugochukwu","CHE","F","838","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1129.22","1%","-0.1%"
"*061xw*","Joe Worrall","NOT","D","874","W (Thu)","27","CHE Sat 9:30AM","0","0","0%","1220.2","1%","0%"
"*06fxu*","Ibrahim Sangare","NOT","M","767","W (Thu)","26","CHE Sat 9:30AM","0","0","0%","-","1%","0%"
"*062p0*","Stefan Bajcetic","LIV","M","266","W (Thu)","19","@AVL Mon 12:00PM","0","0","2%","1120.71","1%","-0.1%"
"*02lo6*","Daniel Bentley","WOL","G","291","W (Thu)","30","CRY Sat 7:00AM","0","0","0%","1221.15","1%","-0.1%"
"*066nn*","Ben Doak","LIV","F","388","W (Thu)","18","@AVL Mon 12:00PM","0","0","1%","1131.76","1%","+0.1%"
"*062ce*","Auston Trusty","SHU","D","831","W (Thu)","25","@EVE Sat 7:00AM","0","0","1%","1123.45","1%","0%"
"*0645x*","Divin Mubama","WHU","F","639","W (Thu)","19","LUT Sat 7:00AM","0","0","3%","371.95","1%","0%"
"*068a0*","Andrey Santos","NOT","M","653","W (Thu)","20","CHE Sat 9:30AM","0","0","2%","392.85","1%","0%"
"*06ewu*","Willy Kambwala","MUN","D","540","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","1%","-0.1%"
"*05o8n*","Max Lowe","SHU","D","582","W (Thu)","26","@EVE Sat 7:00AM","0","0","5%","363.53","1%","0%"
"*02yhi*","Philippe Coutinho","AVL","M","360","W (Thu)","31","LIV Mon 12:00PM","0","0","10%","309.17","1%","0%"
"*062h8*","Moussa Niakhate","NOT","D","658","W (Thu)","28","CHE Sat 9:30AM","0","0","0%","1163.31","1%","+0.3%"
"*06few*","Youssef Ramalho Chermiti","EVE","F","733","W (Thu)","19","SHU Sat 7:00AM","0","0","0%","1187.6","1%","-0.9%"
"*06fxg*","Odysseas Vlachodimos","NOT","G","850","W (Thu)","30","CHE Sat 9:30AM","0","0","0%","-","1%","0%"
"*05w90*","Maxwel Cornet","WHU","M","356","W (Thu)","27","LUT Sat 7:00AM","0","0","2%","1092.75","1%","0%"
"*063w0*","Sergio Gomez","MCI","D","460","W (Thu)","23","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","2%","1089.83","1%","0%"
"*062p4*","Thomas Strakosha","BRF","G","801","W (Thu)","29","@BOU Sat 7:00AM","0","0","0%","1120.39","1%","0%"
"*06cmv*","Mads Andersen","LUT","D","251","W (Thu)","26","@WHU Sat 7:00AM","0","0","1%","1128.38","1%","0%"
"*05t6y*","Hannibal Mejbri","MUN","M","619","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1149.7","1%","0%"
"*061vk*","Jaidon Anthony","BOU","F","254","W (Thu)","24","BRF Sat 7:00AM","0","0","1%","1156.97","1%","-0.1%"
"*04ufy*","Matej Kovar","MUN","G","563","W (Thu)","23","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1114.6","1%","0%"
"*0637b*","Orel Mangala","NOT","M","592","W (Thu)","26","CHE Sat 9:30AM","0","0","0%","-","1%","-0.1%"
"*05u99*","Nuno Tavares","NOT","D","809","W (Thu)","24","CHE Sat 9:30AM","0","0","0%","1104.12","1%","0%"
"*064a1*","Boubacar Traore","WOL","M","826","W (Thu)","22","CRY Sat 7:00AM","0","0","0%","1152.2","1%","-0.1%"
"*06ezc*","Alejo Veliz","TOT","F","843","W (Thu)","20","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1129.7","1%","0%"
"*05ou8*","Facundo Pellistri","MUN","M","708","W (Thu)","22","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1140.26","1%","0%"
"*06fx0*","Altay Bayindir","MUN","G","280","W (Thu)","26","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","1%","0%"
"*04c3c*","Rhian Brewster","SHU","F","307","W (Thu)","24","@EVE Sat 7:00AM","0","0","0%","1154.1","1%","0%"
"*052ce*","Vitezslav Jaros","LIV","G","529","W (Thu)","22","@AVL Mon 12:00PM","0","0","0%","1220.88","1%","0%"
"*06cro*","Omari Forson","MUN","M","430","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1074.6","1%","0%"
"*061xr*","Marquinhos","ARS","F","682","W (Thu)","21","@MUN Sun 8:30AM","0","0","0%","1100.2","1%","0%"
"*05vyc*","Aaron Ramsey","BUR","M","735","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1175.45","1%","0%"
"*052cg*","Yasser Larouci","SHU","D","567","W (Thu)","23","@EVE Sat 7:00AM","0","0","0%","1149.9","1%","0%"
"*066r9*","Ehor Yarmolyuk","BRF","M","877","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","-","1%","0%"
"*068ys*","Naouirou Ahamada","CRY","M","231","W (Thu)","22","@WOL Sat 7:00AM","0","0","1%","1102.55","0%","0%"
"*0579j*","Scott Carson","MCI","G","331","W (Thu)","38","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","1%","1079.29","0%","0%"
"*02ltw*","Fraser Forster","TOT","G","431","W (Thu)","36","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*063dz*","Luke Harris","FUL","M","487","W (Thu)","19","MCI Sat 4:30AM","0","0","0%","1078.2","0%","0%"
"*062ft*","Tyrell Malacia","MUN","D","590","W (Thu)","24","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1161.6","0%","0%"
"*068sf*","Maximo Perrone","MCI","M","712","W (Thu)","21","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","1%","1094.11","0%","0%"
"*06dwl*","Ionut Radu","BOU","G","731","W (Thu)","26","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*037mv*","Pelly Ruddock","LUT","M","756","W (Thu)","30","@WHU Sat 7:00AM","0","0","0%","1144","0%","0%"
"*06c4j*","Ameen Al Dakhil","BUR","D","237","W (Thu)","22","@TOT Sat 7:00AM","0","0","0%","1122.4","0%","0%"
"*0435r*","Loris Karius","NEW","G","542","W (Thu)","30","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1096.27","0%","0%"
"*05y9e*","Charlie Patino","ARS","M","703","W (Thu)","20","@MUN Sun 8:30AM","0","0","0%","1095.15","0%","-0.1%"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","732","W (Thu)","21","@WOL Sat 7:00AM","0","0","0%","1105.6","0%","0%"
"*05mxb*","Hakim Ziyech","CHE","M","884","W (Thu)","31","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","1%","1107.08","0%","0%"
"*06fwx*","Santiago Bueno","WOL","D","314","W (Thu)","25","CRY Sat 7:00AM","0","0","0%","-","0%","-0.1%"
"*0641g*","Cesare Casadei","CHE","M","333","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1152.21","0%","-0.1%"
"*06jgr*","Maxime Esteve","BUR","D","416","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*05r37*","Jakub Moder","BHA","M","629","W (Thu)","25","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1153.6","0%","0%"
"*03z3w*","Joe Rothwell","BOU","M","755","W (Thu)","29","BRF Sat 7:00AM","0","0","0%","1181.2","0%","0%"
"*05rdx*","Shola Shoretire","MUN","F","790","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","1%","1036.4","0%","0%"
"*062ts*","Djed Spence","TOT","D","797","W (Thu)","23","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1169.02","0%","0%"
"*068yc*","Yasin Ayari","BHA","M","263","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1144.7","0%","0%"
"*05uog*","Lewis Dobbin","EVE","F","389","W (Thu)","21","SHU Sat 7:00AM","0","0","0%","1200.2","0%","0%"
"*066rn*","Daniel Gore","MUN","M","465","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1100.6","0%","0%"
"*063zh*","Thilo Kehrer","WHU","D","544","W (Thu)","27","LUT Sat 7:00AM","0","0","0%","1149.2","0%","0%"
"*061vj*","Kieffer Moore","BOU","F","631","W (Thu)","31","BRF Sat 7:00AM","0","0","0%","1158.2","0%","0%"
"*065ao*","Ethan Nwaneri","ARS","M","664","W (Thu)","17","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*05nip*","Dane Scarlett","TOT","F","779","W (Thu)","20","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1128.6","0%","0%"
"*06c4l*","Scott Twine","BUR","M","836","W (Thu)","24","@TOT Sat 7:00AM","0","0","1%","1116.82","0%","0%"
"*06fum*","Deivid Washington de Souza Eugenio","CHE","F","893","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*05trd*","Shandon Baptiste","BRF","M","274","W (Thu)","26","@BOU Sat 7:00AM","0","0","0%","1106.66","0%","-0.1%"
"*06dml*","Anis Ben Slimane","SHU","M","286","W (Thu)","23","@EVE Sat 7:00AM","0","0","1%","1125.49","0%","0%"
"*02ls8*","Marcus Bettinelli","CHE","G","294","W (Thu)","31","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1075.6","0%","0%"
"*05ojf*","F?bio Carvalho","LIV","M","332","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*05tz8*","Emmanuel Dennis","NOT","F","380","W (Thu)","26","CHE Sat 9:30AM","0","0","0%","1148.28","0%","0%"
"*062ck*","Malcolm Ebiowei","CRY","M","406","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","1084.14","0%","0%"
"*062z5*","Joseph Hodge","WOL","M","508","W (Thu)","21","CRY Sat 7:00AM","0","0","0%","1067.8","0%","0%"
"*05ue2*","Joe Hugill","MUN","F","514","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1045.53","0%","0%"
"*06dpv*","Omari Kellyman","AVL","M","546","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","1089.93","0%","0%"
"*05trt*","Andrew Omobamidele","NOT","D","684","W (Thu)","21","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*04rex*","Marek Rodak","FUL","G","750","W (Thu)","27","MCI Sat 4:30AM","0","0","0%","1251.2","0%","0%"
"*05lfs*","Zack Steffen","MCI","G","800","W (Thu)","29","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","1070.7","0%","0%"
"*06fy5*","Mike Tresor","BUR","F","828","W (Thu)","24","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*03bmf*","Cauley Woodrow","LUT","F","872","W (Thu)","29","@WHU Sat 7:00AM","0","0","0%","1129.13","0%","0%"
"*062p2*","Bobby Clark","LIV","M","349","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","1181.2","0%","0%"
"*048xg*","Josh Dasilva","BRF","M","374","W (Thu)","25","@BOU Sat 7:00AM","0","0","1%","1143.14","0%","-0.1%"
"*061vb*","James Hill","BOU","D","503","W (Thu)","22","BRF Sat 7:00AM","0","0","0%","1044.65","0%","0%"
"*05t6x*","William Osula","SHU","F","695","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","1296.6","0%","0%"
"*05rff*","Jaden Philogene-Bidace","AVL","M","719","W (Thu)","22","LIV Mon 12:00PM","0","0","2%","1105.42","0%","0%"
"*05oif*","Runar Alex Runarsson","ARS","G","757","W (Thu)","29","@MUN Sun 8:30AM","0","0","0%","1122.52","0%","0%"
"*06cly*","Enock Agyei","BUR","F","230","W (Thu)","19","@TOT Sat 7:00AM","0","0","0%","1029.03","0%","0%"
"*05uhm*","Lucas Bergstrom","CHE","G","292","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1095.6","0%","0%"
"*06c6l*","Ismaila Coulibaly","SHU","M","359","W (Thu)","23","@EVE Sat 7:00AM","0","0","0%","1062.13","0%","0%"
"*066t3*","Jamie Donley","TOT","F","393","W (Thu)","19","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*06c4h*","Hjalmar Ekdal","BUR","D","410","W (Thu)","25","@TOT Sat 7:00AM","0","0","1%","1136.48","0%","0%"
"*05t6z*","Tim Iroegbunam","AVL","M","522","W (Thu)","20","LIV Mon 12:00PM","0","0","0%","1151.34","0%","0%"
"*06do3*","James McConnell","LIV","M","610","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","1097.6","0%","0%"
"*05vyg*","Odeluga Offiah","BHA","D","673","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","-0.3%"
"*06avl*","Michael Olakigbe","BRF","F","680","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c66*","Fred Onyedinma","LUT","M","689","W (Thu)","27","@WHU Sat 7:00AM","0","0","0%","-","0%","+0.1%"
"*05u40*","Ellery Balcombe","BRF","G","268","W (Thu)","24","@BOU Sat 7:00AM","0","0","0%","1075.2","0%","0%"
"*06c6n*","Andre Brooks","SHU","M","310","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib6*","Tawanda Chirewa","WOL","M","343","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*02lpm*","Adam Davies","SHU","G","375","W (Thu)","31","@EVE Sat 7:00AM","0","0","0%","1090.47","0%","0%"
"*063e8*","Gon?alo Guedes","WOL","F","443","W (Thu)","27","CRY Sat 7:00AM","0","0","0%","1142.18","0%","0%"
"*05trk*","Saman Ghoddos","BRF","F","451","W (Thu)","30","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*051l4*","Rhys Norrington-Davies","SHU","D","661","W (Thu)","25","@EVE Sat 7:00AM","0","0","0%","1127.6","0%","0%"
"*05o2l*","Donny van de Beek","MUN","M","900","W (Thu)","27","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1144.94","0%","0%"
"*04gyd*","Brandon Austin","TOT","G","261","W (Thu)","25","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1218.47","0%","0%"
"*066sm*","Mason Burstow","CHE","F","318","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1121.6","0%","0%"
"*06kwf*","Leon Chiwome","WOL","F","344","W (Thu)","18","CRY Sat 7:00AM","0","0","0%","-","0%","-0.1%"
"*04xjt*","Conor Coventry","WHU","M","361","W (Thu)","24","LUT Sat 7:00AM","0","0","0%","1047.95","0%","0%"
"*06klv*","Jayden Danns","LIV","F","373","W (Thu)","18","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06fuh*","Hannes Delcroix","BUR","D","379","W (Thu)","25","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exh*","Amadou Diallo","NEW","F","384","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1148.6","0%","0%"
"*04shz*","Tyrese Francois","FUL","M","436","W (Thu)","23","MCI Sat 4:30AM","0","0","0%","1086.11","0%","0%"
"*05uhv*","Micah Hamilton","MCI","M","483","W (Thu)","20","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*06jgl*","Daiki Hashioka","LUT","D","494","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*03pih*","Kevin Mbabu","FUL","D","605","W (Thu)","29","MCI Sat 4:30AM","0","0","0%","1071.6","0%","0%"
"*0637a*","Charlie McNeill","MUN","F","616","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1089.6","0%","0%"
"*04rxe*","Nathaniel Phillips","LIV","D","718","W (Thu)","27","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*066e8*","Cameron Plain","BOU","G","722","W (Thu)","22","BRF Sat 7:00AM","0","0","0%","1072.92","0%","0%"
